BBDD;Variable;Dest;Name;ES;BE;DE;FR;IT;NL;SE;UK;US
Main;;;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo;RecordNo
Main;ID;;caseid;caseid;caseid;caseid;caseid;caseid;caseid;caseid;caseid;caseid
Main;age;;age;age_rc;profile_julesage;profile_julesage;profile_julesage;age_rc;profile_julesage;profile_julesage;profile_julesage;age
Main;gender;;gender;gender;gender;gender;gender;gender;gender;gender;profile_gender;gender
Main;residence_region;;region;Nielsen_Area_ES_MR;GeoPC_Region1_be;nielsenregion;Grouped_Region_2014;region_grouped_IT;GeoPC_Region1_nl;region;profile_GOR;region
Main;income;;income;income_es_rc;UB_income_BE;hinc;income;profile_gross_household_EU;profile_gross_household_EU;household_income;profile_gross_household;profile_gross_household
Main;income_level;;income_level;income_hml_es;income_hml_be;income_hml_de;income_hml_fr;income_hml_it;income_hml_nl;income_hml_se;income_hml_uk;income_hml_us
Main;aided;;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb;aided_cb
Main;current_own;;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb;current_own_cb
Main;ever_own;;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb;ever_own_cb
Main;consider;;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb;consider_cb
Main;inmarket;;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb;inmarket_cb
Respostes_regions;;4;Q4_5_10;Q4_5_10;Q4_5_10;Q4_5_10;Q4_5_10;Q4_5_10;Q4_5_10;Q4_5_10;Q4_5_10;Q4_5_10
Respostes_regions;;4;Q4_5_11;Q4_5_11;Q4_5_11;Q4_5_11;Q4_5_11;Q4_5_11;Q4_5_11;Q4_5_11;Q4_5_11;Q4_5_11
Respostes_regions;;4;Q4_5_12;Q4_5_12;Q4_5_12;Q4_5_12;Q4_5_12;Q4_5_12;Q4_5_12;Q4_5_12;Q4_5_12;Q4_5_12
Respostes_regions;;4;Q4_5_13;Q4_5_13;Q4_5_13;Q4_5_13;Q4_5_13;Q4_5_13;Q4_5_13;Q4_5_13;Q4_5_13;Q4_5_13
Respostes_regions;;4;Q4_5_14;Q4_5_14;Q4_5_14;Q4_5_14;Q4_5_14;Q4_5_14;Q4_5_14;Q4_5_14;Q4_5_14;Q4_5_14
Respostes_regions;;4;Q4_5_15;Q4_5_15;Q4_5_15;Q4_5_15;Q4_5_15;Q4_5_15;Q4_5_15;Q4_5_15;Q4_5_15;Q4_5_15
Respostes_regions;;4;Q4_5_16;Q4_5_16;Q4_5_16;Q4_5_16;Q4_5_16;Q4_5_16;Q4_5_16;Q4_5_16;Q4_5_16;Q4_5_16
Respostes_regions;;4;Q4_5_17;Q4_5_17;Q4_5_17;Q4_5_17;Q4_5_17;Q4_5_17;Q4_5_17;Q4_5_17;Q4_5_17;Q4_5_17
Respostes_regions;;4;Q4_5_18;Q4_5_18;Q4_5_18;Q4_5_18;Q4_5_18;Q4_5_18;Q4_5_18;Q4_5_18;Q4_5_18;Q4_5_18
Respostes_regions;;4;Q4_5_19;Q4_5_19;Q4_5_19;Q4_5_19;Q4_5_19;Q4_5_19;Q4_5_19;Q4_5_19;Q4_5_19;Q4_5_19
Respostes_regions;;4;Q4_5_20;Q4_5_20;Q4_5_20;Q4_5_20;Q4_5_20;Q4_5_20;Q4_5_20;Q4_5_20;Q4_5_20;Q4_5_20
Respostes_regions;;5;Q4_6_1;Q4_6_1;Q4_6_1;Q4_6_1;Q4_6_1;Q4_6_1;Q4_6_1;Q4_6_1;Q4_6_1;Q4_6_1
Respostes_regions;;5;Q4_6_2;Q4_6_2;Q4_6_2;Q4_6_2;Q4_6_2;Q4_6_2;Q4_6_2;Q4_6_2;Q4_6_2;Q4_6_2
Respostes_regions;;5;Q4_6_3;Q4_6_3;Q4_6_3;Q4_6_3;Q4_6_3;Q4_6_3;Q4_6_3;Q4_6_3;Q4_6_3;Q4_6_3
Respostes_regions;;5;Q4_6_4;Q4_6_4;Q4_6_4;Q4_6_4;Q4_6_4;Q4_6_4;Q4_6_4;Q4_6_4;Q4_6_4;Q4_6_4
Respostes_regions;;5;Q4_6_5;Q4_6_5;Q4_6_5;Q4_6_5;Q4_6_5;Q4_6_5;Q4_6_5;Q4_6_5;Q4_6_5;Q4_6_5
Respostes_regions;;5;Q4_6_6;Q4_6_6;Q4_6_6;Q4_6_6;Q4_6_6;Q4_6_6;Q4_6_6;Q4_6_6;Q4_6_6;Q4_6_6
Respostes_regions;;5;Q4_6_7;Q4_6_7;Q4_6_7;Q4_6_7;Q4_6_7;Q4_6_7;Q4_6_7;Q4_6_7;Q4_6_7;Q4_6_7
Respostes_regions;;5;Q4_6_8;Q4_6_8;Q4_6_8;Q4_6_8;Q4_6_8;Q4_6_8;Q4_6_8;Q4_6_8;Q4_6_8;Q4_6_8
Respostes_regions;;5;Q4_6_9;Q4_6_9;Q4_6_9;Q4_6_9;Q4_6_9;Q4_6_9;Q4_6_9;Q4_6_9;Q4_6_9;Q4_6_9
Respostes_regions;;5;Q4_6_10;Q4_6_10;Q4_6_10;Q4_6_10;Q4_6_10;Q4_6_10;Q4_6_10;Q4_6_10;Q4_6_10;Q4_6_10
Respostes_regions;;5;Q4_6_11;Q4_6_11;Q4_6_11;Q4_6_11;Q4_6_11;Q4_6_11;Q4_6_11;Q4_6_11;Q4_6_11;Q4_6_11
Respostes_regions;;5;Q4_6_12;Q4_6_12;Q4_6_12;Q4_6_12;Q4_6_12;Q4_6_12;Q4_6_12;Q4_6_12;Q4_6_12;Q4_6_12
Respostes_regions;;5;Q4_6_13;Q4_6_13;Q4_6_13;Q4_6_13;Q4_6_13;Q4_6_13;Q4_6_13;Q4_6_13;Q4_6_13;Q4_6_13
Respostes_regions;;5;Q4_6_14;Q4_6_14;Q4_6_14;Q4_6_14;Q4_6_14;Q4_6_14;Q4_6_14;Q4_6_14;Q4_6_14;Q4_6_14
Respostes_regions;;5;Q4_6_15;Q4_6_15;Q4_6_15;Q4_6_15;Q4_6_15;Q4_6_15;Q4_6_15;Q4_6_15;Q4_6_15;Q4_6_15
Respostes_regions;;5;Q4_6_16;Q4_6_16;Q4_6_16;Q4_6_16;Q4_6_16;Q4_6_16;Q4_6_16;Q4_6_16;Q4_6_16;Q4_6_16
Respostes_regions;;5;Q4_6_17;Q4_6_17;Q4_6_17;Q4_6_17;Q4_6_17;Q4_6_17;Q4_6_17;Q4_6_17;Q4_6_17;Q4_6_17
Respostes_regions;;5;Q4_6_18;Q4_6_18;Q4_6_18;Q4_6_18;Q4_6_18;Q4_6_18;Q4_6_18;Q4_6_18;Q4_6_18;Q4_6_18
Respostes_regions;;5;Q4_6_19;Q4_6_19;Q4_6_19;Q4_6_19;Q4_6_19;Q4_6_19;Q4_6_19;Q4_6_19;Q4_6_19;Q4_6_19
Respostes_regions;;5;Q4_6_20;Q4_6_20;Q4_6_20;Q4_6_20;Q4_6_20;Q4_6_20;Q4_6_20;Q4_6_20;Q4_6_20;Q4_6_20
Respostes_regions;;6;Q4_7_1;Q4_7_1;Q4_7_1;Q4_7_1;Q4_7_1;Q4_7_1;Q4_7_1;Q4_7_1;Q4_7_1;Q4_7_1
Respostes_regions;;6;Q4_7_2;Q4_7_2;Q4_7_2;Q4_7_2;Q4_7_2;Q4_7_2;Q4_7_2;Q4_7_2;Q4_7_2;Q4_7_2
Respostes_regions;;6;Q4_7_3;Q4_7_3;Q4_7_3;Q4_7_3;Q4_7_3;Q4_7_3;Q4_7_3;Q4_7_3;Q4_7_3;Q4_7_3
Respostes_regions;;6;Q4_7_4;Q4_7_4;Q4_7_4;Q4_7_4;Q4_7_4;Q4_7_4;Q4_7_4;Q4_7_4;Q4_7_4;Q4_7_4
Respostes_regions;;6;Q4_7_5;Q4_7_5;Q4_7_5;Q4_7_5;Q4_7_5;Q4_7_5;Q4_7_5;Q4_7_5;Q4_7_5;Q4_7_5
Respostes_regions;;6;Q4_7_6;Q4_7_6;Q4_7_6;Q4_7_6;Q4_7_6;Q4_7_6;Q4_7_6;Q4_7_6;Q4_7_6;Q4_7_6
Respostes_regions;;6;Q4_7_7;Q4_7_7;Q4_7_7;Q4_7_7;Q4_7_7;Q4_7_7;Q4_7_7;Q4_7_7;Q4_7_7;Q4_7_7
Respostes_regions;;6;Q4_7_8;Q4_7_8;Q4_7_8;Q4_7_8;Q4_7_8;Q4_7_8;Q4_7_8;Q4_7_8;Q4_7_8;Q4_7_8
Respostes_regions;;6;Q4_7_9;Q4_7_9;Q4_7_9;Q4_7_9;Q4_7_9;Q4_7_9;Q4_7_9;Q4_7_9;Q4_7_9;Q4_7_9
Respostes_regions;;6;Q4_7_10;Q4_7_10;Q4_7_10;Q4_7_10;Q4_7_10;Q4_7_10;Q4_7_10;Q4_7_10;Q4_7_10;Q4_7_10
Respostes_regions;;6;Q4_7_11;Q4_7_11;Q4_7_11;Q4_7_11;Q4_7_11;Q4_7_11;Q4_7_11;Q4_7_11;Q4_7_11;Q4_7_11
Respostes_regions;;6;Q4_7_12;Q4_7_12;Q4_7_12;Q4_7_12;Q4_7_12;Q4_7_12;Q4_7_12;Q4_7_12;Q4_7_12;Q4_7_12
Respostes_regions;;6;Q4_7_13;Q4_7_13;Q4_7_13;Q4_7_13;Q4_7_13;Q4_7_13;Q4_7_13;Q4_7_13;Q4_7_13;Q4_7_13
Respostes_regions;;6;Q4_7_14;Q4_7_14;Q4_7_14;Q4_7_14;Q4_7_14;Q4_7_14;Q4_7_14;Q4_7_14;Q4_7_14;Q4_7_14
Respostes_regions;;6;Q4_7_15;Q4_7_15;Q4_7_15;Q4_7_15;Q4_7_15;Q4_7_15;Q4_7_15;Q4_7_15;Q4_7_15;Q4_7_15
Respostes_regions;;6;Q4_7_16;Q4_7_16;Q4_7_16;Q4_7_16;Q4_7_16;Q4_7_16;Q4_7_16;Q4_7_16;Q4_7_16;Q4_7_16
Respostes_regions;;6;Q4_7_17;Q4_7_17;Q4_7_17;Q4_7_17;Q4_7_17;Q4_7_17;Q4_7_17;Q4_7_17;Q4_7_17;Q4_7_17
Respostes_regions;;6;Q4_7_18;Q4_7_18;Q4_7_18;Q4_7_18;Q4_7_18;Q4_7_18;Q4_7_18;Q4_7_18;Q4_7_18;Q4_7_18
Respostes_regions;;6;Q4_7_19;Q4_7_19;Q4_7_19;Q4_7_19;Q4_7_19;Q4_7_19;Q4_7_19;Q4_7_19;Q4_7_19;Q4_7_19
Respostes_regions;;6;Q4_7_20;Q4_7_20;Q4_7_20;Q4_7_20;Q4_7_20;Q4_7_20;Q4_7_20;Q4_7_20;Q4_7_20;Q4_7_20
Respostes_regions;;7;Q4_8_1;Q4_8_1;Q4_8_1;Q4_8_1;Q4_8_1;Q4_8_1;Q4_8_1;Q4_8_1;Q4_8_1;Q4_8_1
Respostes_regions;;7;Q4_8_2;Q4_8_2;Q4_8_2;Q4_8_2;Q4_8_2;Q4_8_2;Q4_8_2;Q4_8_2;Q4_8_2;Q4_8_2
Respostes_regions;;7;Q4_8_3;Q4_8_3;Q4_8_3;Q4_8_3;Q4_8_3;Q4_8_3;Q4_8_3;Q4_8_3;Q4_8_3;Q4_8_3
Respostes_regions;;7;Q4_8_4;Q4_8_4;Q4_8_4;Q4_8_4;Q4_8_4;Q4_8_4;Q4_8_4;Q4_8_4;Q4_8_4;Q4_8_4
Respostes_regions;;7;Q4_8_5;Q4_8_5;Q4_8_5;Q4_8_5;Q4_8_5;Q4_8_5;Q4_8_5;Q4_8_5;Q4_8_5;Q4_8_5
Respostes_regions;;7;Q4_8_6;Q4_8_6;Q4_8_6;Q4_8_6;Q4_8_6;Q4_8_6;Q4_8_6;Q4_8_6;Q4_8_6;Q4_8_6
Respostes_regions;;7;Q4_8_7;Q4_8_7;Q4_8_7;Q4_8_7;Q4_8_7;Q4_8_7;Q4_8_7;Q4_8_7;Q4_8_7;Q4_8_7
Respostes_regions;;7;Q4_8_8;Q4_8_8;Q4_8_8;Q4_8_8;Q4_8_8;Q4_8_8;Q4_8_8;Q4_8_8;Q4_8_8;Q4_8_8
Respostes_regions;;7;Q4_8_9;Q4_8_9;Q4_8_9;Q4_8_9;Q4_8_9;Q4_8_9;Q4_8_9;Q4_8_9;Q4_8_9;Q4_8_9
Respostes_regions;;7;Q4_8_10;Q4_8_10;Q4_8_10;Q4_8_10;Q4_8_10;Q4_8_10;Q4_8_10;Q4_8_10;Q4_8_10;Q4_8_10
Respostes_regions;;7;Q4_8_11;Q4_8_11;Q4_8_11;Q4_8_11;Q4_8_11;Q4_8_11;Q4_8_11;Q4_8_11;Q4_8_11;Q4_8_11
Respostes_regions;;7;Q4_8_12;Q4_8_12;Q4_8_12;Q4_8_12;Q4_8_12;Q4_8_12;Q4_8_12;Q4_8_12;Q4_8_12;Q4_8_12
Respostes_regions;;7;Q4_8_13;Q4_8_13;Q4_8_13;Q4_8_13;Q4_8_13;Q4_8_13;Q4_8_13;Q4_8_13;Q4_8_13;Q4_8_13
Respostes_regions;;7;Q4_8_14;Q4_8_14;Q4_8_14;Q4_8_14;Q4_8_14;Q4_8_14;Q4_8_14;Q4_8_14;Q4_8_14;Q4_8_14
Respostes_regions;;7;Q4_8_15;Q4_8_15;Q4_8_15;Q4_8_15;Q4_8_15;Q4_8_15;Q4_8_15;Q4_8_15;Q4_8_15;Q4_8_15
Respostes_regions;;7;Q4_8_16;Q4_8_16;Q4_8_16;Q4_8_16;Q4_8_16;Q4_8_16;Q4_8_16;Q4_8_16;Q4_8_16;Q4_8_16
Respostes_regions;;7;Q4_8_17;Q4_8_17;Q4_8_17;Q4_8_17;Q4_8_17;Q4_8_17;Q4_8_17;Q4_8_17;Q4_8_17;Q4_8_17
Respostes_regions;;7;Q4_8_18;Q4_8_18;Q4_8_18;Q4_8_18;Q4_8_18;Q4_8_18;Q4_8_18;Q4_8_18;Q4_8_18;Q4_8_18
Respostes_regions;;7;Q4_8_19;Q4_8_19;Q4_8_19;Q4_8_19;Q4_8_19;Q4_8_19;Q4_8_19;Q4_8_19;Q4_8_19;Q4_8_19
Respostes_regions;;7;Q4_8_20;Q4_8_20;Q4_8_20;Q4_8_20;Q4_8_20;Q4_8_20;Q4_8_20;Q4_8_20;Q4_8_20;Q4_8_20
Respostes_regions;;8;Q4_9_1;Q4_9_1;Q4_9_1;Q4_9_1;Q4_9_1;Q4_9_1;Q4_9_1;Q4_9_1;Q4_9_1;Q4_9_1
Respostes_regions;;8;Q4_9_2;Q4_9_2;Q4_9_2;Q4_9_2;Q4_9_2;Q4_9_2;Q4_9_2;Q4_9_2;Q4_9_2;Q4_9_2
Respostes_regions;;8;Q4_9_3;Q4_9_3;Q4_9_3;Q4_9_3;Q4_9_3;Q4_9_3;Q4_9_3;Q4_9_3;Q4_9_3;Q4_9_3
Respostes_regions;;8;Q4_9_4;Q4_9_4;Q4_9_4;Q4_9_4;Q4_9_4;Q4_9_4;Q4_9_4;Q4_9_4;Q4_9_4;Q4_9_4
Respostes_regions;;8;Q4_9_5;Q4_9_5;Q4_9_5;Q4_9_5;Q4_9_5;Q4_9_5;Q4_9_5;Q4_9_5;Q4_9_5;Q4_9_5
Respostes_regions;;8;Q4_9_6;Q4_9_6;Q4_9_6;Q4_9_6;Q4_9_6;Q4_9_6;Q4_9_6;Q4_9_6;Q4_9_6;Q4_9_6
Respostes_regions;;8;Q4_9_7;Q4_9_7;Q4_9_7;Q4_9_7;Q4_9_7;Q4_9_7;Q4_9_7;Q4_9_7;Q4_9_7;Q4_9_7
Respostes_regions;;8;Q4_9_8;Q4_9_8;Q4_9_8;Q4_9_8;Q4_9_8;Q4_9_8;Q4_9_8;Q4_9_8;Q4_9_8;Q4_9_8
Respostes_regions;;8;Q4_9_9;Q4_9_9;Q4_9_9;Q4_9_9;Q4_9_9;Q4_9_9;Q4_9_9;Q4_9_9;Q4_9_9;Q4_9_9
Respostes_regions;;8;Q4_9_10;Q4_9_10;Q4_9_10;Q4_9_10;Q4_9_10;Q4_9_10;Q4_9_10;Q4_9_10;Q4_9_10;Q4_9_10
Respostes_regions;;8;Q4_9_11;Q4_9_11;Q4_9_11;Q4_9_11;Q4_9_11;Q4_9_11;Q4_9_11;Q4_9_11;Q4_9_11;Q4_9_11
Respostes_regions;;8;Q4_9_12;Q4_9_12;Q4_9_12;Q4_9_12;Q4_9_12;Q4_9_12;Q4_9_12;Q4_9_12;Q4_9_12;Q4_9_12
Respostes_regions;;8;Q4_9_13;Q4_9_13;Q4_9_13;Q4_9_13;Q4_9_13;Q4_9_13;Q4_9_13;Q4_9_13;Q4_9_13;Q4_9_13
Respostes_regions;;8;Q4_9_14;Q4_9_14;Q4_9_14;Q4_9_14;Q4_9_14;Q4_9_14;Q4_9_14;Q4_9_14;Q4_9_14;Q4_9_14
Respostes_regions;;8;Q4_9_15;Q4_9_15;Q4_9_15;Q4_9_15;Q4_9_15;Q4_9_15;Q4_9_15;Q4_9_15;Q4_9_15;Q4_9_15
Respostes_regions;;8;Q4_9_16;Q4_9_16;Q4_9_16;Q4_9_16;Q4_9_16;Q4_9_16;Q4_9_16;Q4_9_16;Q4_9_16;Q4_9_16
Respostes_regions;;8;Q4_9_17;Q4_9_17;Q4_9_17;Q4_9_17;Q4_9_17;Q4_9_17;Q4_9_17;Q4_9_17;Q4_9_17;Q4_9_17
Respostes_regions;;8;Q4_9_18;Q4_9_18;Q4_9_18;Q4_9_18;Q4_9_18;Q4_9_18;Q4_9_18;Q4_9_18;Q4_9_18;Q4_9_18
Respostes_regions;;8;Q4_9_19;Q4_9_19;Q4_9_19;Q4_9_19;Q4_9_19;Q4_9_19;Q4_9_19;Q4_9_19;Q4_9_19;Q4_9_19
Respostes_regions;;8;Q4_9_20;Q4_9_20;Q4_9_20;Q4_9_20;Q4_9_20;Q4_9_20;Q4_9_20;Q4_9_20;Q4_9_20;Q4_9_20
Respostes_regions;;9;Q4_10_1;Q4_10_1;Q4_10_1;Q4_10_1;Q4_10_1;Q4_10_1;Q4_10_1;Q4_10_1;Q4_10_1;Q4_10_1
Respostes_regions;;9;Q4_10_2;Q4_10_2;Q4_10_2;Q4_10_2;Q4_10_2;Q4_10_2;Q4_10_2;Q4_10_2;Q4_10_2;Q4_10_2
Respostes_regions;;9;Q4_10_3;Q4_10_3;Q4_10_3;Q4_10_3;Q4_10_3;Q4_10_3;Q4_10_3;Q4_10_3;Q4_10_3;Q4_10_3
Respostes_regions;;9;Q4_10_4;Q4_10_4;Q4_10_4;Q4_10_4;Q4_10_4;Q4_10_4;Q4_10_4;Q4_10_4;Q4_10_4;Q4_10_4
Respostes_regions;;9;Q4_10_5;Q4_10_5;Q4_10_5;Q4_10_5;Q4_10_5;Q4_10_5;Q4_10_5;Q4_10_5;Q4_10_5;Q4_10_5
Respostes_regions;;9;Q4_10_6;Q4_10_6;Q4_10_6;Q4_10_6;Q4_10_6;Q4_10_6;Q4_10_6;Q4_10_6;Q4_10_6;Q4_10_6
Respostes_regions;;9;Q4_10_7;Q4_10_7;Q4_10_7;Q4_10_7;Q4_10_7;Q4_10_7;Q4_10_7;Q4_10_7;Q4_10_7;Q4_10_7
Respostes_regions;;9;Q4_10_8;Q4_10_8;Q4_10_8;Q4_10_8;Q4_10_8;Q4_10_8;Q4_10_8;Q4_10_8;Q4_10_8;Q4_10_8
Respostes_regions;;9;Q4_10_9;Q4_10_9;Q4_10_9;Q4_10_9;Q4_10_9;Q4_10_9;Q4_10_9;Q4_10_9;Q4_10_9;Q4_10_9
Respostes_regions;;9;Q4_10_10;Q4_10_10;Q4_10_10;Q4_10_10;Q4_10_10;Q4_10_10;Q4_10_10;Q4_10_10;Q4_10_10;Q4_10_10
Respostes_regions;;9;Q4_10_11;Q4_10_11;Q4_10_11;Q4_10_11;Q4_10_11;Q4_10_11;Q4_10_11;Q4_10_11;Q4_10_11;Q4_10_11
Respostes_regions;;9;Q4_10_12;Q4_10_12;Q4_10_12;Q4_10_12;Q4_10_12;Q4_10_12;Q4_10_12;Q4_10_12;Q4_10_12;Q4_10_12
Respostes_regions;;9;Q4_10_13;Q4_10_13;Q4_10_13;Q4_10_13;Q4_10_13;Q4_10_13;Q4_10_13;Q4_10_13;Q4_10_13;Q4_10_13
Respostes_regions;;9;Q4_10_14;Q4_10_14;Q4_10_14;Q4_10_14;Q4_10_14;Q4_10_14;Q4_10_14;Q4_10_14;Q4_10_14;Q4_10_14
Respostes_regions;;9;Q4_10_15;Q4_10_15;Q4_10_15;Q4_10_15;Q4_10_15;Q4_10_15;Q4_10_15;Q4_10_15;Q4_10_15;Q4_10_15
Respostes_regions;;9;Q4_10_16;Q4_10_16;Q4_10_16;Q4_10_16;Q4_10_16;Q4_10_16;Q4_10_16;Q4_10_16;Q4_10_16;Q4_10_16
Respostes_regions;;9;Q4_10_17;Q4_10_17;Q4_10_17;Q4_10_17;Q4_10_17;Q4_10_17;Q4_10_17;Q4_10_17;Q4_10_17;Q4_10_17
Respostes_regions;;9;Q4_10_18;Q4_10_18;Q4_10_18;Q4_10_18;Q4_10_18;Q4_10_18;Q4_10_18;Q4_10_18;Q4_10_18;Q4_10_18
Respostes_regions;;9;Q4_10_19;Q4_10_19;Q4_10_19;Q4_10_19;Q4_10_19;Q4_10_19;Q4_10_19;Q4_10_19;Q4_10_19;Q4_10_19
Respostes_regions;;9;Q4_10_20;Q4_10_20;Q4_10_20;Q4_10_20;Q4_10_20;Q4_10_20;Q4_10_20;Q4_10_20;Q4_10_20;Q4_10_20
Respostes_regions;;10;Q4_11_1;Q4_11_1;Q4_11_1;Q4_11_1;Q4_11_1;Q4_11_1;Q4_11_1;Q4_11_1;Q4_11_1;Q4_11_1
Respostes_regions;;10;Q4_11_2;Q4_11_2;Q4_11_2;Q4_11_2;Q4_11_2;Q4_11_2;Q4_11_2;Q4_11_2;Q4_11_2;Q4_11_2
Respostes_regions;;10;Q4_11_3;Q4_11_3;Q4_11_3;Q4_11_3;Q4_11_3;Q4_11_3;Q4_11_3;Q4_11_3;Q4_11_3;Q4_11_3
Respostes_regions;;10;Q4_11_4;Q4_11_4;Q4_11_4;Q4_11_4;Q4_11_4;Q4_11_4;Q4_11_4;Q4_11_4;Q4_11_4;Q4_11_4
Respostes_regions;;10;Q4_11_5;Q4_11_5;Q4_11_5;Q4_11_5;Q4_11_5;Q4_11_5;Q4_11_5;Q4_11_5;Q4_11_5;Q4_11_5
Respostes_regions;;10;Q4_11_6;Q4_11_6;Q4_11_6;Q4_11_6;Q4_11_6;Q4_11_6;Q4_11_6;Q4_11_6;Q4_11_6;Q4_11_6
Respostes_regions;;10;Q4_11_7;Q4_11_7;Q4_11_7;Q4_11_7;Q4_11_7;Q4_11_7;Q4_11_7;Q4_11_7;Q4_11_7;Q4_11_7
Respostes_regions;;10;Q4_11_8;Q4_11_8;Q4_11_8;Q4_11_8;Q4_11_8;Q4_11_8;Q4_11_8;Q4_11_8;Q4_11_8;Q4_11_8
Respostes_regions;;10;Q4_11_9;Q4_11_9;Q4_11_9;Q4_11_9;Q4_11_9;Q4_11_9;Q4_11_9;Q4_11_9;Q4_11_9;Q4_11_9
Respostes_regions;;10;Q4_11_10;Q4_11_10;Q4_11_10;Q4_11_10;Q4_11_10;Q4_11_10;Q4_11_10;Q4_11_10;Q4_11_10;Q4_11_10
Respostes_regions;;10;Q4_11_11;Q4_11_11;Q4_11_11;Q4_11_11;Q4_11_11;Q4_11_11;Q4_11_11;Q4_11_11;Q4_11_11;Q4_11_11
Respostes_regions;;10;Q4_11_12;Q4_11_12;Q4_11_12;Q4_11_12;Q4_11_12;Q4_11_12;Q4_11_12;Q4_11_12;Q4_11_12;Q4_11_12
Respostes_regions;;10;Q4_11_13;Q4_11_13;Q4_11_13;Q4_11_13;Q4_11_13;Q4_11_13;Q4_11_13;Q4_11_13;Q4_11_13;Q4_11_13
Respostes_regions;;10;Q4_11_14;Q4_11_14;Q4_11_14;Q4_11_14;Q4_11_14;Q4_11_14;Q4_11_14;Q4_11_14;Q4_11_14;Q4_11_14
Respostes_regions;;10;Q4_11_15;Q4_11_15;Q4_11_15;Q4_11_15;Q4_11_15;Q4_11_15;Q4_11_15;Q4_11_15;Q4_11_15;Q4_11_15
Respostes_regions;;10;Q4_11_16;Q4_11_16;Q4_11_16;Q4_11_16;Q4_11_16;Q4_11_16;Q4_11_16;Q4_11_16;Q4_11_16;Q4_11_16
Respostes_regions;;10;Q4_11_17;Q4_11_17;Q4_11_17;Q4_11_17;Q4_11_17;Q4_11_17;Q4_11_17;Q4_11_17;Q4_11_17;Q4_11_17
Respostes_regions;;10;Q4_11_18;Q4_11_18;Q4_11_18;Q4_11_18;Q4_11_18;Q4_11_18;Q4_11_18;Q4_11_18;Q4_11_18;Q4_11_18
Respostes_regions;;10;Q4_11_19;Q4_11_19;Q4_11_19;Q4_11_19;Q4_11_19;Q4_11_19;Q4_11_19;Q4_11_19;Q4_11_19;Q4_11_19
Respostes_regions;;10;Q4_11_20;Q4_11_20;Q4_11_20;Q4_11_20;Q4_11_20;Q4_11_20;Q4_11_20;Q4_11_20;Q4_11_20;Q4_11_20
Respostes_regions;;11;Q4_12_1;Q4_12_1;Q4_12_1;Q4_12_1;Q4_12_1;Q4_12_1;Q4_12_1;Q4_12_1;Q4_12_1;Q4_12_1
Respostes_regions;;11;Q4_12_2;Q4_12_2;Q4_12_2;Q4_12_2;Q4_12_2;Q4_12_2;Q4_12_2;Q4_12_2;Q4_12_2;Q4_12_2
Respostes_regions;;11;Q4_12_3;Q4_12_3;Q4_12_3;Q4_12_3;Q4_12_3;Q4_12_3;Q4_12_3;Q4_12_3;Q4_12_3;Q4_12_3
Respostes_regions;;11;Q4_12_4;Q4_12_4;Q4_12_4;Q4_12_4;Q4_12_4;Q4_12_4;Q4_12_4;Q4_12_4;Q4_12_4;Q4_12_4
Respostes_regions;;11;Q4_12_5;Q4_12_5;Q4_12_5;Q4_12_5;Q4_12_5;Q4_12_5;Q4_12_5;Q4_12_5;Q4_12_5;Q4_12_5
Respostes_regions;;11;Q4_12_6;Q4_12_6;Q4_12_6;Q4_12_6;Q4_12_6;Q4_12_6;Q4_12_6;Q4_12_6;Q4_12_6;Q4_12_6
Respostes_regions;;11;Q4_12_7;Q4_12_7;Q4_12_7;Q4_12_7;Q4_12_7;Q4_12_7;Q4_12_7;Q4_12_7;Q4_12_7;Q4_12_7
Respostes_regions;;11;Q4_12_8;Q4_12_8;Q4_12_8;Q4_12_8;Q4_12_8;Q4_12_8;Q4_12_8;Q4_12_8;Q4_12_8;Q4_12_8
Respostes_regions;;11;Q4_12_9;Q4_12_9;Q4_12_9;Q4_12_9;Q4_12_9;Q4_12_9;Q4_12_9;Q4_12_9;Q4_12_9;Q4_12_9
Respostes_regions;;11;Q4_12_10;Q4_12_10;Q4_12_10;Q4_12_10;Q4_12_10;Q4_12_10;Q4_12_10;Q4_12_10;Q4_12_10;Q4_12_10
Respostes_regions;;11;Q4_12_11;Q4_12_11;Q4_12_11;Q4_12_11;Q4_12_11;Q4_12_11;Q4_12_11;Q4_12_11;Q4_12_11;Q4_12_11
Respostes_regions;;11;Q4_12_12;Q4_12_12;Q4_12_12;Q4_12_12;Q4_12_12;Q4_12_12;Q4_12_12;Q4_12_12;Q4_12_12;Q4_12_12
Respostes_regions;;11;Q4_12_13;Q4_12_13;Q4_12_13;Q4_12_13;Q4_12_13;Q4_12_13;Q4_12_13;Q4_12_13;Q4_12_13;Q4_12_13
